label,B10,B11,B1,B2,B3,B4,B5,B6,B7,B9
3.0,20096.0,19256.0,8083.0,7375.0,6627.0,6112.0,9211.0,5507.0,5207.0,5024.0
3.0,20079.0,19245.0,8051.0,7347.0,6552.0,6026.0,9738.0,5603.0,5231.0,5040.0
3.0,20078.0,19264.0,8276.0,7585.0,6736.0,6251.0,9557.0,5525.0,5203.0,5053.0
3.0,20105.0,19291.0,8106.0,7369.0,6575.0,6062.0,8985.0,5430.0,5176.0,5037.0
3.0,20145.0,19320.0,8016.0,7327.0,6543.0,6029.0,9726.0,5601.0,5234.0,5040.0
3.0,20178.0,19324.0,8017.0,7330.0,6558.0,6043.0,9690.0,5582.0,5229.0,5024.0
3.0,20189.0,19299.0,8022.0,7343.0,6578.0,6065.0,10480.0,5669.0,5253.0,5035.0
3.0,20178.0,19271.0,7955.0,7267.0,6517.0,6001.0,10067.0,5635.0,5257.0,5054.0
3.0,20136.0,19240.0,8025.0,7329.0,6563.0,6048.0,9547.0,5529.0,5207.0,5046.0
3.0,20099.0,19216.0,8161.0,7447.0,6635.0,6123.0,9189.0,5489.0,5200.0,5046.0
3.0,20066.0,19212.0,8022.0,7337.0,6545.0,6046.0,9674.0,5566.0,5226.0,5040.0
3.0,20032.0,19180.0,8041.0,7341.0,6552.0,6037.0,9693.0,5550.0,5214.0,5063.0
3.0,19994.0,19124.0,8052.0,7360.0,6570.0,6061.0,10116.0,5612.0,5240.0,5051.0
3.0,20112.0,19262.0,8071.0,7375.0,6599.0,6111.0,10047.0,5686.0,5265.0,5030.0
3.0,20100.0,19276.0,8117.0,7402.0,6604.0,6086.0,9652.0,5590.0,5223.0,5035.0
3.0,20120.0,19304.0,8172.0,7449.0,6613.0,6090.0,9322.0,5519.0,5197.0,5024.0
3.0,20158.0,19325.0,8008.0,7332.0,6566.0,6053.0,9824.0,5662.0,5268.0,5051.0
3.0,20189.0,19326.0,7996.0,7320.0,6550.0,6044.0,9899.0,5630.0,5258.0,5039.0
3.0,20195.0,19313.0,8031.0,7341.0,6590.0,6089.0,10012.0,5649.0,5249.0,5043.0
3.0,20182.0,19287.0,8045.0,7369.0,6577.0,6077.0,9997.0,5627.0,5236.0,5040.0
3.0,20154.0,19254.0,7996.0,7310.0,6529.0,6004.0,10033.0,5640.0,5238.0,5047.0
3.0,20121.0,19226.0,8027.0,7335.0,6562.0,6051.0,9925.0,5599.0,5231.0,5044.0
3.0,20090.0,19198.0,8048.0,7349.0,6549.0,6041.0,9761.0,5596.0,5240.0,5051.0
3.0,20056.0,19175.0,8042.0,7339.0,6558.0,6045.0,9867.0,5607.0,5242.0,5050.0
3.0,20019.0,19137.0,8102.0,7424.0,6647.0,6150.0,10300.0,5633.0,5249.0,5051.0
3.0,19962.0,19057.0,8089.0,7395.0,6622.0,6118.0,10277.0,5629.0,5244.0,5057.0
3.0,20177.0,19279.0,8174.0,7442.0,6615.0,6140.0,9240.0,5545.0,5218.0,5051.0
3.0,20159.0,19294.0,7993.0,7312.0,6551.0,6057.0,9766.0,5615.0,5238.0,5064.0
3.0,20165.0,19316.0,8032.0,7333.0,6574.0,6068.0,9544.0,5607.0,5247.0,5066.0
3.0,20187.0,19330.0,8057.0,7381.0,6598.0,6121.0,9930.0,5642.0,5261.0,5057.0
3.0,20206.0,19324.0,8007.0,7342.0,6580.0,6065.0,10107.0,5674.0,5275.0,5039.0
3.0,20207.0,19312.0,7994.0,7306.0,6528.0,6023.0,10086.0,5671.0,5261.0,5046.0
3.0,20198.0,19291.0,8033.0,7331.0,6565.0,6052.0,9672.0,5621.0,5244.0,5036.0
3.0,20174.0,19263.0,7998.0,7306.0,6516.0,6009.0,9564.0,5583.0,5229.0,5036.0
3.0,20135.0,19232.0,8146.0,7441.0,6657.0,6163.0,10036.0,5600.0,5236.0,5051.0
3.0,20095.0,19201.0,8096.0,7425.0,6682.0,6197.0,10799.0,5674.0,5260.0,5060.0
3.0,20059.0,19172.0,8074.0,7382.0,6654.0,6157.0,10411.0,5626.0,5257.0,5054.0
3.0,20016.0,19140.0,8061.0,7392.0,6672.0,6161.0,10583.0,5674.0,5270.0,5046.0
3.0,19955.0,19094.0,8099.0,7421.0,6698.0,6169.0,10860.0,5685.0,5272.0,5043.0
3.0,20204.0,19292.0,7940.0,7246.0,6439.0,5956.0,9253.0,5566.0,5230.0,5035.0
3.0,20210.0,19316.0,7996.0,7326.0,6535.0,6045.0,9570.0,5631.0,5255.0,5042.0
3.0,20220.0,19327.0,8008.0,7344.0,6575.0,6094.0,10003.0,5712.0,5286.0,5034.0
3.0,20225.0,19321.0,8061.0,7385.0,6660.0,6145.0,10301.0,5696.0,5273.0,5049.0
3.0,20223.0,19310.0,7979.0,7315.0,6551.0,6053.0,10144.0,5673.0,5259.0,5051.0
3.0,20213.0,19291.0,8018.0,7335.0,6605.0,6092.0,10082.0,5648.0,5264.0,5047.0
3.0,20189.0,19264.0,8030.0,7341.0,6548.0,6058.0,9767.0,5584.0,5222.0,5055.0
3.0,20148.0,19234.0,8128.0,7448.0,6740.0,6250.0,10418.0,5644.0,5257.0,5052.0
3.0,20102.0,19203.0,8197.0,7536.0,6789.0,6281.0,10399.0,5612.0,5245.0,5028.0
3.0,20056.0,19173.0,8146.0,7455.0,6638.0,6133.0,9751.0,5577.0,5224.0,5033.0
3.0,20014.0,19147.0,8149.0,7453.0,6663.0,6156.0,10014.0,5596.0,5241.0,5060.0
3.0,19970.0,19119.0,8140.0,7453.0,6626.0,6122.0,9736.0,5573.0,5221.0,5060.0
3.0,19916.0,19085.0,8049.0,7356.0,6569.0,6039.0,9499.0,5557.0,5226.0,5028.0
3.0,20181.0,19255.0,7961.0,7288.0,6514.0,6001.0,9723.0,5645.0,5258.0,5018.0
3.0,20210.0,19291.0,8050.0,7385.0,6612.0,6119.0,10034.0,5666.0,5263.0,5060.0
3.0,20229.0,19307.0,8014.0,7320.0,6554.0,6038.0,10009.0,5706.0,5294.0,5029.0
3.0,20235.0,19312.0,8009.0,7337.0,6544.0,6046.0,9919.0,5645.0,5257.0,5049.0
3.0,20235.0,19307.0,8020.0,7317.0,6521.0,6001.0,9546.0,5602.0,5237.0,5034.0
3.0,20227.0,19289.0,8034.0,7347.0,6538.0,6052.0,9494.0,5640.0,5278.0,5048.0
3.0,20202.0,19261.0,8033.0,7336.0,6570.0,6068.0,10069.0,5617.0,5242.0,5064.0
3.0,20158.0,19231.0,8097.0,7415.0,6643.0,6146.0,10478.0,5690.0,5264.0,5060.0
3.0,20113.0,19202.0,8089.0,7396.0,6579.0,6072.0,9585.0,5505.0,5191.0,5042.0
3.0,20068.0,19174.0,8040.0,7351.0,6596.0,6083.0,9992.0,5616.0,5242.0,5050.0
3.0,20026.0,19149.0,8113.0,7410.0,6649.0,6143.0,10222.0,5644.0,5243.0,5044.0
3.0,19987.0,19129.0,8118.0,7401.0,6623.0,6116.0,10041.0,5588.0,5225.0,5045.0
3.0,19948.0,19106.0,8054.0,7328.0,6544.0,6033.0,9744.0,5588.0,5217.0,5048.0
3.0,20143.0,19242.0,8005.0,7313.0,6572.0,6059.0,9863.0,5732.0,5301.0,5041.0
3.0,20205.0,19276.0,8007.0,7308.0,6544.0,6040.0,9723.0,5691.0,5270.0,5036.0
3.0,20227.0,19303.0,7979.0,7297.0,6517.0,6025.0,9941.0,5669.0,5264.0,5039.0
3.0,20237.0,19310.0,8025.0,7331.0,6554.0,6055.0,9727.0,5576.0,5225.0,5038.0
3.0,20233.0,19294.0,8008.0,7320.0,6558.0,6053.0,10142.0,5627.0,5244.0,5043.0
3.0,20209.0,19264.0,8036.0,7376.0,6623.0,6119.0,10291.0,5659.0,5264.0,5041.0
3.0,20170.0,19234.0,8155.0,7470.0,6779.0,6268.0,10725.0,5701.0,5265.0,5055.0
3.0,20125.0,19202.0,8135.0,7452.0,6704.0,6166.0,10717.0,5688.0,5267.0,5054.0
3.0,20079.0,19171.0,8039.0,7363.0,6621.0,6102.0,10399.0,5678.0,5267.0,5060.0
3.0,20033.0,19142.0,8059.0,7370.0,6593.0,6081.0,10071.0,5638.0,5249.0,5040.0
3.0,19991.0,19117.0,8064.0,7348.0,6561.0,6046.0,9534.0,5543.0,5220.0,5033.0
3.0,20048.0,19180.0,8054.0,7366.0,6573.0,6092.0,9263.0,5691.0,5298.0,5060.0
3.0,20166.0,19243.0,8022.0,7335.0,6554.0,6051.0,9447.0,5625.0,5254.0,5039.0
3.0,20208.0,19298.0,7945.0,7269.0,6534.0,6018.0,10358.0,5710.0,5277.0,5029.0
3.0,20233.0,19327.0,7965.0,7289.0,6550.0,6049.0,10717.0,5727.0,5279.0,5042.0
3.0,20237.0,19312.0,8007.0,7312.0,6568.0,6057.0,10544.0,5722.0,5280.0,5050.0
3.0,20207.0,19273.0,8198.0,7517.0,6755.0,6280.0,10667.0,5722.0,5286.0,5036.0
3.0,20169.0,19239.0,8182.0,7511.0,6756.0,6266.0,10223.0,5653.0,5262.0,5039.0
3.0,20129.0,19205.0,8151.0,7439.0,6608.0,6087.0,9417.0,5530.0,5211.0,5049.0
3.0,20084.0,19171.0,8011.0,7311.0,6489.0,5982.0,9330.0,5525.0,5207.0,5051.0
3.0,20036.0,19136.0,8188.0,7479.0,6631.0,6126.0,9553.0,5517.0,5212.0,5042.0
3.0,20124.0,19204.0,8003.0,7330.0,6545.0,6035.0,9634.0,5653.0,5268.0,5044.0
3.0,20181.0,19283.0,7969.0,7301.0,6551.0,6020.0,10216.0,5716.0,5285.0,5040.0
3.0,20221.0,19337.0,8052.0,7387.0,6628.0,6140.0,10426.0,5700.0,5277.0,5043.0
3.0,20230.0,19344.0,7994.0,7332.0,6574.0,6059.0,10168.0,5686.0,5264.0,5053.0
3.0,20203.0,19301.0,8070.0,7406.0,6700.0,6215.0,10456.0,5720.0,5282.0,5035.0
3.0,20157.0,19251.0,8181.0,7516.0,6774.0,6286.0,10153.0,5635.0,5260.0,5043.0
3.0,20115.0,19212.0,8105.0,7431.0,6675.0,6183.0,10022.0,5624.0,5240.0,5051.0
3.0,20079.0,19177.0,8010.0,7313.0,6547.0,6059.0,10016.0,5580.0,5225.0,5031.0
3.0,20070.0,19171.0,7996.0,7339.0,6535.0,6045.0,9499.0,5668.0,5271.0,5049.0
3.0,20154.0,19274.0,8049.0,7362.0,6622.0,6115.0,10032.0,5683.0,5277.0,5046.0
3.0,20209.0,19344.0,8158.0,7511.0,6815.0,6335.0,10938.0,5800.0,5320.0,5027.0
3.0,20222.0,19381.0,8028.0,7328.0,6574.0,6045.0,10181.0,5657.0,5266.0,5036.0
3.0,20192.0,19329.0,8138.0,7447.0,6657.0,6162.0,10234.0,5679.0,5269.0,5049.0
3.0,20142.0,19262.0,8278.0,7606.0,6894.0,6403.0,10923.0,5722.0,5287.0,5042.0
3.0,20097.0,19220.0,8514.0,7876.0,7114.0,6641.0,11450.0,5719.0,5276.0,5053.0
3.0,20122.0,19280.0,8051.0,7388.0,6652.0,6144.0,10306.0,5769.0,5308.0,5044.0
3.0,20196.0,19344.0,8087.0,7426.0,6645.0,6131.0,10351.0,5773.0,5319.0,5033.0
3.0,20213.0,19342.0,8014.0,7307.0,6514.0,6004.0,9385.0,5561.0,5228.0,5037.0
3.0,20182.0,19312.0,8016.0,7316.0,6593.0,6078.0,10274.0,5674.0,5257.0,5050.0
3.0,20132.0,19263.0,8330.0,7628.0,7008.0,6489.0,10322.0,5652.0,5266.0,5034.0
3.0,20090.0,19233.0,8125.0,7423.0,6685.0,6179.0,10170.0,5747.0,5312.0,5061.0
3.0,20190.0,19314.0,8150.0,7453.0,6734.0,6242.0,9848.0,5642.0,5272.0,5059.0
3.0,20198.0,19322.0,8043.0,7366.0,6621.0,6122.0,10204.0,5646.0,5255.0,5060.0
3.0,20166.0,19295.0,8118.0,7418.0,6573.0,6112.0,9199.0,5597.0,5243.0,5046.0
3.0,20456.0,19429.0,8244.0,7544.0,6765.0,6259.0,10138.0,5680.0,5265.0,5034.0
3.0,20385.0,19399.0,8249.0,7530.0,6769.0,6222.0,9661.0,5802.0,5306.0,5035.0
3.0,20373.0,19381.0,8270.0,7582.0,6799.0,6252.0,9932.0,5791.0,5322.0,5041.0
3.0,20398.0,19346.0,8572.0,7858.0,6967.0,6491.0,9879.0,5825.0,5342.0,5049.0
3.0,20417.0,19320.0,8622.0,7878.0,7052.0,6554.0,10242.0,5786.0,5325.0,5047.0
3.0,20526.0,19511.0,8692.0,8016.0,7090.0,6627.0,10421.0,5697.0,5278.0,5055.0
3.0,20513.0,19495.0,8392.0,7656.0,6931.0,6386.0,10122.0,5724.0,5297.0,5063.0
3.0,20483.0,19478.0,8351.0,7646.0,6802.0,6272.0,10280.0,5784.0,5299.0,5047.0
3.0,20480.0,19496.0,8283.0,7569.0,6750.0,6230.0,9873.0,5740.0,5288.0,5042.0
3.0,20520.0,19510.0,8278.0,7619.0,6797.0,6280.0,10078.0,5727.0,5282.0,5048.0
3.0,20551.0,19482.0,8241.0,7529.0,6816.0,6307.0,10000.0,5704.0,5289.0,5043.0
3.0,20535.0,19445.0,8172.0,7469.0,6715.0,6204.0,10084.0,5831.0,5326.0,5032.0
3.0,20520.0,19421.0,8163.0,7435.0,6680.0,6169.0,9941.0,5823.0,5332.0,5040.0
3.0,20552.0,19535.0,8210.0,7505.0,6800.0,6298.0,10141.0,5685.0,5271.0,5032.0
3.0,20572.0,19544.0,8288.0,7642.0,6891.0,6378.0,9917.0,5732.0,5288.0,5034.0
3.0,20583.0,19571.0,8539.0,7798.0,6914.0,6415.0,9645.0,5758.0,5296.0,5040.0
3.0,20615.0,19624.0,8173.0,7463.0,6696.0,6152.0,10563.0,5762.0,5304.0,5048.0
3.0,20656.0,19663.0,8084.0,7370.0,6592.0,6069.0,10259.0,5856.0,5316.0,5048.0
3.0,20681.0,19638.0,8106.0,7398.0,6601.0,6063.0,10473.0,5862.0,5336.0,5055.0
3.0,20650.0,19599.0,8123.0,7432.0,6674.0,6143.0,10615.0,5884.0,5345.0,5054.0
3.0,20621.0,19558.0,8156.0,7464.0,6631.0,6125.0,10150.0,5822.0,5330.0,5046.0
3.0,20597.0,19532.0,8120.0,7412.0,6603.0,6092.0,10132.0,5836.0,5336.0,5033.0
3.0,20579.0,19505.0,8131.0,7409.0,6648.0,6121.0,10402.0,5852.0,5332.0,5037.0
3.0,20556.0,19558.0,8448.0,7796.0,6920.0,6369.0,10416.0,5733.0,5290.0,5046.0
3.0,20596.0,19571.0,8211.0,7494.0,6686.0,6155.0,9669.0,5674.0,5255.0,5051.0
3.0,20626.0,19587.0,8291.0,7617.0,6860.0,6365.0,10303.0,5654.0,5256.0,5062.0
3.0,20655.0,19626.0,8457.0,7779.0,7010.0,6597.0,10439.0,5696.0,5270.0,5062.0
3.0,20696.0,19689.0,8133.0,7455.0,6725.0,6232.0,10646.0,5814.0,5332.0,5053.0
3.0,20739.0,19736.0,8171.0,7475.0,6677.0,6161.0,10444.0,5910.0,5348.0,5045.0
3.0,20765.0,19723.0,8095.0,7393.0,6597.0,6060.0,10341.0,5907.0,5350.0,5054.0
3.0,20739.0,19690.0,8107.0,7398.0,6650.0,6119.0,10560.0,5921.0,5378.0,5046.0
3.0,20686.0,19650.0,8103.0,7406.0,6614.0,6100.0,10211.0,5931.0,5385.0,5041.0
3.0,20651.0,19621.0,8162.0,7463.0,6732.0,6198.0,10283.0,5857.0,5346.0,5057.0
3.0,20638.0,19592.0,8198.0,7474.0,6731.0,6213.0,10578.0,5762.0,5311.0,5046.0
3.0,20629.0,19571.0,8283.0,7580.0,6819.0,6318.0,10430.0,5817.0,5318.0,5043.0
3.0,20610.0,19553.0,8215.0,7522.0,6693.0,6191.0,9946.0,5740.0,5279.0,5025.0
3.0,20590.0,19542.0,8095.0,7392.0,6599.0,6080.0,9925.0,5857.0,5346.0,5028.0
3.0,20564.0,19594.0,8326.0,7623.0,6830.0,6340.0,10449.0,5685.0,5277.0,5033.0
3.0,20614.0,19608.0,8400.0,7721.0,6763.0,6222.0,9721.0,5703.0,5262.0,5066.0
3.0,20658.0,19620.0,8461.0,7772.0,7043.0,6524.0,10489.0,5817.0,5337.0,5043.0
3.0,20686.0,19645.0,8303.0,7635.0,6756.0,6211.0,10208.0,5930.0,5387.0,5050.0
3.0,20718.0,19687.0,8228.0,7558.0,6783.0,6205.0,10511.0,5797.0,5314.0,5053.0
3.0,20749.0,19722.0,8152.0,7452.0,6699.0,6209.0,10462.0,5846.0,5341.0,5062.0
3.0,20785.0,19720.0,8099.0,7421.0,6717.0,6202.0,10622.0,5870.0,5352.0,5054.0
3.0,20766.0,19692.0,8236.0,7573.0,6782.0,6247.0,10881.0,5941.0,5363.0,5053.0
3.0,20710.0,19665.0,8288.0,7601.0,6934.0,6453.0,11243.0,6020.0,5404.0,5044.0
3.0,20671.0,19648.0,8391.0,7696.0,6859.0,6360.0,10423.0,5930.0,5369.0,5041.0
3.0,20668.0,19631.0,8312.0,7601.0,6779.0,6232.0,9871.0,5657.0,5267.0,5043.0
3.0,20667.0,19614.0,8295.0,7611.0,6755.0,6255.0,10099.0,5717.0,5289.0,5052.0
3.0,20663.0,19601.0,8353.0,7654.0,6980.0,6488.0,10274.0,5706.0,5282.0,5030.0
3.0,20656.0,19599.0,8206.0,7506.0,6777.0,6236.0,10212.0,5906.0,5364.0,5048.0
3.0,20636.0,19597.0,8149.0,7423.0,6619.0,6064.0,9893.0,5718.0,5284.0,5047.0
3.0,20610.0,19593.0,8415.0,7707.0,6752.0,6268.0,9749.0,5853.0,5349.0,5043.0
3.0,20557.0,19589.0,8837.0,8235.0,7453.0,6889.0,10437.0,5802.0,5334.0,5037.0
3.0,20587.0,19612.0,8537.0,7824.0,7131.0,6643.0,9681.0,5586.0,5240.0,5035.0
3.0,20641.0,19631.0,8291.0,7650.0,6966.0,6508.0,10609.0,5744.0,5305.0,5049.0
3.0,20675.0,19638.0,8334.0,7688.0,7040.0,6545.0,11010.0,5916.0,5372.0,5050.0
3.0,20686.0,19644.0,8443.0,7803.0,7050.0,6630.0,10994.0,5853.0,5321.0,5042.0
3.0,20704.0,19654.0,8284.0,7529.0,6896.0,6413.0,10975.0,5845.0,5310.0,5063.0
3.0,20720.0,19673.0,8463.0,7757.0,7060.0,6551.0,11189.0,5887.0,5345.0,5041.0
3.0,20730.0,19667.0,8668.0,8019.0,7128.0,6697.0,11062.0,5894.0,5358.0,5035.0
3.0,20713.0,19636.0,8437.0,7737.0,6918.0,6506.0,10899.0,5885.0,5346.0,5040.0
3.0,20682.0,19610.0,8488.0,7800.0,7006.0,6459.0,10301.0,5819.0,5329.0,5045.0
3.0,20659.0,19610.0,8374.0,7683.0,6891.0,6402.0,9994.0,5660.0,5255.0,5058.0
3.0,20664.0,19607.0,8275.0,7523.0,6745.0,6260.0,10066.0,5663.0,5255.0,5046.0
3.0,20671.0,19607.0,8263.0,7551.0,6657.0,6158.0,10036.0,5779.0,5310.0,5051.0
3.0,20680.0,19609.0,8295.0,7593.0,6946.0,6474.0,10827.0,5797.0,5323.0,5048.0
3.0,20688.0,19620.0,8596.0,7927.0,7027.0,6616.0,10583.0,5850.0,5346.0,5048.0
3.0,20694.0,19633.0,8152.0,7416.0,6663.0,6137.0,10068.0,5788.0,5321.0,5046.0
3.0,20690.0,19641.0,8079.0,7387.0,6695.0,6178.0,10385.0,5907.0,5364.0,5039.0
3.0,20582.0,19594.0,8668.0,7939.0,6960.0,6551.0,9917.0,5635.0,5242.0,5041.0
3.0,20622.0,19622.0,8487.0,7806.0,7026.0,6531.0,9688.0,5646.0,5264.0,5035.0
3.0,20671.0,19643.0,8431.0,7787.0,6985.0,6459.0,10957.0,5951.0,5386.0,5032.0
3.0,20682.0,19644.0,8466.0,7769.0,7080.0,6660.0,11182.0,5988.0,5395.0,5040.0
3.0,20670.0,19640.0,8291.0,7637.0,6860.0,6306.0,10706.0,5818.0,5321.0,5044.0
3.0,20662.0,19634.0,8556.0,7931.0,7337.0,6828.0,11098.0,5807.0,5310.0,5047.0
3.0,20659.0,19624.0,8818.0,8192.0,7548.0,7176.0,11159.0,5752.0,5312.0,5047.0
3.0,20651.0,19594.0,8982.0,8421.0,8048.0,7736.0,11507.0,5693.0,5289.0,5040.0
3.0,20640.0,19560.0,8496.0,7850.0,7183.0,6654.0,10607.0,5692.0,5276.0,5035.0
3.0,20622.0,19539.0,8624.0,7915.0,7143.0,6743.0,10343.0,5709.0,5287.0,5044.0
3.0,20614.0,19546.0,8396.0,7728.0,6936.0,6401.0,10660.0,5719.0,5291.0,5033.0
3.0,20615.0,19553.0,8223.0,7553.0,6839.0,6314.0,10412.0,5781.0,5309.0,5029.0
3.0,20626.0,19566.0,8385.0,7783.0,7013.0,6488.0,10638.0,5798.0,5324.0,5042.0
3.0,20640.0,19581.0,8380.0,7680.0,6904.0,6344.0,10784.0,5770.0,5309.0,5054.0
3.0,20665.0,19604.0,8629.0,8017.0,7203.0,6729.0,10415.0,5823.0,5339.0,5066.0
3.0,20692.0,19626.0,8088.0,7409.0,6701.0,6208.0,10551.0,5884.0,5365.0,5063.0
3.0,20713.0,19645.0,8021.0,7307.0,6538.0,6042.0,10147.0,5897.0,5360.0,5047.0
3.0,20618.0,19577.0,8477.0,7816.0,7060.0,6617.0,11362.0,5838.0,5335.0,5030.0
3.0,20623.0,19597.0,8311.0,7629.0,6772.0,6229.0,10041.0,5798.0,5311.0,5044.0
3.0,20657.0,19627.0,8355.0,7619.0,6844.0,6358.0,10956.0,5891.0,5359.0,5043.0
3.0,20689.0,19642.0,8239.0,7545.0,6833.0,6328.0,10958.0,5856.0,5336.0,5034.0
3.0,20677.0,19637.0,8919.0,8282.0,7613.0,7076.0,11702.0,5864.0,5347.0,5039.0
3.0,20649.0,19625.0,8340.0,7649.0,6868.0,6355.0,10998.0,5821.0,5322.0,5046.0
3.0,20626.0,19610.0,8687.0,7958.0,7095.0,6674.0,10946.0,5649.0,5257.0,5040.0
3.0,20612.0,19587.0,8900.0,8315.0,7303.0,6779.0,10366.0,5755.0,5321.0,5061.0
3.0,20596.0,19548.0,10188.0,9637.0,8971.0,8404.0,11488.0,5760.0,5329.0,5072.0
3.0,20583.0,19509.0,8699.0,8094.0,7005.0,6618.0,10175.0,5791.0,5335.0,5040.0
3.0,20568.0,19492.0,8501.0,7806.0,7012.0,6482.0,11065.0,5799.0,5325.0,5036.0
3.0,20559.0,19497.0,8318.0,7560.0,6816.0,6341.0,10317.0,5829.0,5332.0,5057.0
3.0,20554.0,19505.0,8275.0,7579.0,6722.0,6245.0,10325.0,5806.0,5321.0,5036.0
3.0,20561.0,19522.0,8573.0,7872.0,7168.0,6780.0,11053.0,5823.0,5342.0,5042.0
3.0,20571.0,19543.0,8897.0,8205.0,7679.0,7372.0,11071.0,5664.0,5287.0,5047.0
3.0,20602.0,19570.0,8639.0,7956.0,7146.0,6685.0,10632.0,5852.0,5353.0,5032.0
3.0,20641.0,19595.0,8808.0,8158.0,7351.0,6947.0,10921.0,5870.0,5370.0,5063.0
3.0,20638.0,19586.0,8521.0,7852.0,6974.0,6431.0,10818.0,5864.0,5347.0,5029.0
3.0,20643.0,19583.0,8659.0,7994.0,7298.0,6731.0,11239.0,5716.0,5300.0,5050.0
3.0,20653.0,19604.0,8492.0,7786.0,6971.0,6481.0,10923.0,5815.0,5337.0,5042.0
3.0,20674.0,19630.0,8288.0,7637.0,6896.0,6341.0,11290.0,5869.0,5345.0,5051.0
3.0,20689.0,19636.0,8290.0,7612.0,6834.0,6295.0,11042.0,5927.0,5364.0,5037.0
3.0,20667.0,19625.0,8649.0,7993.0,7382.0,6880.0,11747.0,5823.0,5335.0,5040.0
3.0,20626.0,19606.0,8767.0,8149.0,7270.0,6701.0,11171.0,5848.0,5336.0,5048.0
3.0,20589.0,19584.0,8481.0,7809.0,7008.0,6389.0,10313.0,5703.0,5270.0,5037.0
3.0,20561.0,19552.0,8332.0,7576.0,6757.0,6284.0,10034.0,5586.0,5234.0,5032.0
3.0,20543.0,19506.0,8609.0,7912.0,7445.0,7130.0,10668.0,5702.0,5271.0,5053.0
3.0,20526.0,19466.0,8557.0,7921.0,7099.0,6685.0,10607.0,5673.0,5263.0,5035.0
3.0,20515.0,19455.0,8566.0,7925.0,7219.0,6731.0,10886.0,5804.0,5328.0,5026.0
3.0,20504.0,19460.0,8281.0,7700.0,6939.0,6311.0,10446.0,5828.0,5334.0,5043.0
3.0,20503.0,19474.0,8544.0,7910.0,7000.0,6483.0,10900.0,5834.0,5347.0,5031.0
3.0,20502.0,19492.0,9002.0,8479.0,7819.0,7270.0,11294.0,5817.0,5345.0,5046.0
3.0,20507.0,19516.0,8905.0,8268.0,7679.0,7215.0,10337.0,5645.0,5279.0,5041.0
3.0,20535.0,19540.0,8738.0,8135.0,7184.0,6723.0,10066.0,5648.0,5259.0,5047.0
3.0,20579.0,19565.0,9407.0,8932.0,8188.0,7766.0,11046.0,5628.0,5277.0,5029.0
3.0,20652.0,19591.0,8637.0,7940.0,7579.0,7180.0,11339.0,5741.0,5309.0,5043.0
3.0,20659.0,19595.0,8405.0,7725.0,6946.0,6465.0,10696.0,5749.0,5279.0,5040.0
3.0,20666.0,19616.0,8470.0,7805.0,7110.0,6626.0,10649.0,5737.0,5278.0,5031.0
3.0,20672.0,19635.0,8460.0,7756.0,7053.0,6630.0,10806.0,5707.0,5267.0,5050.0
3.0,20678.0,19633.0,8374.0,7649.0,6864.0,6380.0,10909.0,5865.0,5324.0,5054.0
3.0,20662.0,19615.0,8513.0,7863.0,7136.0,6623.0,11255.0,5765.0,5309.0,5042.0
3.0,20608.0,19590.0,8750.0,8092.0,7551.0,7146.0,11635.0,5803.0,5311.0,5050.0
3.0,20554.0,19562.0,8860.0,8279.0,7765.0,7396.0,12193.0,5771.0,5298.0,5059.0
3.0,20518.0,19521.0,8363.0,7732.0,7269.0,6662.0,10601.0,5789.0,5307.0,5051.0
3.0,20491.0,19471.0,8341.0,7680.0,6819.0,6267.0,10464.0,5817.0,5319.0,5033.0
3.0,20467.0,19433.0,8578.0,7860.0,7145.0,6729.0,11192.0,5749.0,5303.0,5046.0
3.0,20452.0,19424.0,9412.0,8822.0,8467.0,8377.0,12738.0,5875.0,5373.0,5043.0
3.0,20442.0,19428.0,9337.0,8907.0,8484.0,8191.0,12272.0,5916.0,5394.0,5044.0
3.0,20446.0,19443.0,8729.0,7982.0,7526.0,7198.0,11218.0,5791.0,5314.0,5048.0
3.0,20452.0,19464.0,8878.0,8098.0,7286.0,6945.0,10878.0,5734.0,5292.0,5035.0
3.0,20466.0,19489.0,8638.0,7913.0,7038.0,6592.0,10142.0,5650.0,5261.0,5033.0
3.0,20497.0,19514.0,8378.0,7724.0,7019.0,6546.0,10964.0,5692.0,5278.0,5032.0
3.0,20652.0,19605.0,9054.0,8396.0,7281.0,6811.0,10506.0,5673.0,5275.0,5041.0
3.0,20663.0,19599.0,8766.0,8059.0,7251.0,6720.0,10715.0,5626.0,5282.0,5042.0
3.0,20668.0,19607.0,8327.0,7652.0,6895.0,6360.0,10711.0,5811.0,5325.0,5042.0
3.0,20671.0,19624.0,8341.0,7632.0,6803.0,6256.0,9950.0,5749.0,5303.0,5052.0
3.0,20672.0,19636.0,8335.0,7673.0,6934.0,6370.0,10752.0,5769.0,5322.0,5041.0
3.0,20668.0,19628.0,8363.0,7696.0,6843.0,6291.0,10469.0,5779.0,5302.0,5038.0
3.0,20637.0,19607.0,8286.0,7564.0,6748.0,6242.0,10390.0,5634.0,5246.0,5038.0
3.0,20584.0,19579.0,8414.0,7705.0,6584.0,6180.0,9557.0,5684.0,5255.0,5038.0
3.0,20528.0,19546.0,9272.0,8523.0,7608.0,7306.0,11691.0,5736.0,5286.0,5044.0
